trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,passenger_count,capacity_percentage,trip_status,delayed,peak_hour,weekday,datetime,hour,day_name,on_time,delayed_5min,trip_duration_min
T00147,2023-01-02,17:45:00,Tram,Route_3,Station_17,Station_13,17:47:00,18:42:00,2,-2,39,89,Completed,0,0,0,2023-01-02 17:45:00,17,Monday,1,0,55.0
T00148,2023-01-02,18:00:00,Bus,Route_2,Station_12,Station_42,18:00:00,18:51:00,4,26,41,57,Completed,1,1,0,2023-01-02 18:00:00,18,Monday,0,1,51.0
T00149,2023-01-02,18:15:00,Metro,Route_12,Station_24,Station_21,18:18:00,19:14:00,5,22,51,33,Completed,1,0,0,2023-01-02 18:15:00,18,Monday,0,1,56.0
T00150,2023-01-02,18:30:00,Tram,Route_10,Station_29,Station_37,18:31:00,19:17:00,2,22,18,108,Completed,1,0,0,2023-01-02 18:30:00,18,Monday,0,1,46.0
T00151,2023-01-02,18:45:00,Tram,Route_9,Station_43,Station_27,18:48:00,19:41:00,6,16,7,31,Completed,1,1,0,2023-01-02 18:45:00,18,Monday,0,1,53.0
T00152,2023-01-02,19:00:00,Bus,Route_15,Station_25,Station_29,19:01:00,19:20:00,11,24,5,109,Completed,1,0,0,2023-01-02 19:00:00,19,Monday,0,1,19.0
T00153,2023-01-02,19:15:00,Tram,Route_8,Station_36,Station_20,19:15:00,19:44:00,9,16,9,20,Completed,1,0,0,2023-01-02 19:15:00,19,Monday,0,1,29.0
T00154,2023-01-02,19:30:00,Bus,Route_5,Station_26,Station_25,19:30:00,19:53:00,1,7,30,67,Completed,1,0,0,2023-01-02 19:30:00,19,Monday,0,1,23.0
T00155,2023-01-02,19:45:00,Train,Route_11,Station_38,Station_6,19:46:00,20:39:00,17,6,59,55,Completed,1,0,0,2023-01-02 19:45:00,19,Monday,0,1,53.0
T00156,2023-01-02,20:00:00,Tram,Route_2,Station_1,Station_36,20:02:00,20:29:00,5,19,18,38,Completed,1,1,0,2023-01-02 20:00:00,20,Monday,0,1,27.0
T00157,2023-01-02,20:15:00,Train,Route_15,Station_20,Station_2,20:19:00,20:45:00,14,15,43,44,Completed,1,0,0,2023-01-02 20:15:00,20,Monday,0,1,26.0
T00158,2023-01-02,20:30:00,Bus,Route_6,Station_28,Station_22,20:33:00,21:03:00,5,14,31,24,Completed,1,0,0,2023-01-02 20:30:00,20,Monday,0,1,30.0
T00159,2023-01-02,20:45:00,Metro,Route_8,Station_16,Station_32,20:48:00,21:42:00,18,23,13,69,Completed,1,0,0,2023-01-02 20:45:00,20,Monday,0,1,54.0
T00160,2023-01-02,21:00:00,Tram,Route_5,Station_47,Station_16,21:03:00,21:31:00,-2,2,19,104,Completed,0,0,0,2023-01-02 21:00:00,21,Monday,0,0,28.0
T00161,2023-01-02,21:15:00,Bus,Route_16,Station_17,Station_18,21:15:00,21:51:00,17,6,19,51,Completed,1,0,0,2023-01-02 21:15:00,21,Monday,0,1,36.0
T00162,2023-01-02,21:30:00,Metro,Route_18,Station_40,Station_5,21:33:00,22:05:00,-1,-2,30,52,Completed,0,0,0,2023-01-02 21:30:00,21,Monday,1,0,32.0
T00163,2023-01-02,21:45:00,Metro,Route_6,Station_28,Station_36,21:49:00,22:39:00,1,20,46,89,Completed,1,0,0,2023-01-02 21:45:00,21,Monday,0,1,50.0
T00164,2023-01-02,22:00:00,Train,Route_5,Station_12,Station_30,22:04:00,22:21:00,18,24,17,83,Completed,1,0,0,2023-01-02 22:00:00,22,Monday,0,1,17.0
T00165,2023-01-02,22:15:00,Bus,Route_16,Station_27,Station_45,22:16:00,22:45:00,-2,24,55,58,Completed,1,1,0,2023-01-02 22:15:00,22,Monday,0,1,29.0
T00166,2023-01-02,22:30:00,Metro,Route_13,Station_42,Station_19,22:30:00,22:52:00,4,-2,36,73,Completed,0,0,0,2023-01-02 22:30:00,22,Monday,1,0,22.0
T00167,2023-01-02,22:45:00,Tram,Route_5,Station_47,Station_23,22:49:00,23:33:00,-2,1,43,41,Completed,0,1,0,2023-01-02 22:45:00,22,Monday,0,0,44.0
T00168,2023-01-02,23:00:00,Tram,Route_13,Station_30,Station_34,23:02:00,23:37:00,6,7,53,73,Completed,1,0,0,2023-01-02 23:00:00,23,Monday,0,1,35.0
T00169,2023-01-02,23:15:00,Train,Route_17,Station_41,Station_13,23:15:00,23:54:00,0,6,56,11,Completed,1,0,0,2023-01-02 23:15:00,23,Monday,0,1,39.0
T00170,2023-01-02,23:30:00,Metro,Route_18,Station_34,Station_43,23:30:00,00:03:00,9,-2,36,33,Completed,0,1,0,2023-01-02 23:30:00,23,Monday,1,0,33.0
T00171,2023-01-02,23:45:00,Bus,Route_8,Station_37,Station_29,23:49:00,00:38:00,16,11,8,96,Completed,1,0,0,2023-01-02 23:45:00,23,Monday,0,1,49.0
T00172,2023-01-03,00:00:00,Tram,Route_13,Station_6,Station_36,00:02:00,00:50:00,12,3,34,75,Completed,0,0,1,2023-01-03 00:00:00,0,Tuesday,0,0,48.0
T00173,2023-01-03,00:15:00,Metro,Route_19,Station_7,Station_22,00:16:00,01:14:00,19,16,41,47,Completed,1,0,1,2023-01-03 00:15:00,0,Tuesday,0,1,58.0
T00174,2023-01-03,00:30:00,Metro,Route_3,Station_32,Station_47,00:34:00,01:07:00,13,18,27,40,Completed,1,0,1,2023-01-03 00:30:00,0,Tuesday,0,1,33.0
T00175,2023-01-03,00:45:00,Train,Route_8,Station_32,Station_36,00:47:00,01:34:00,7,27,43,35,Completed,1,0,1,2023-01-03 00:45:00,0,Tuesday,0,1,47.0
T00176,2023-01-03,01:00:00,Tram,Route_2,Station_25,Station_9,01:00:00,01:44:00,19,19,49,38,Completed,1,0,1,2023-01-03 01:00:00,1,Tuesday,0,1,44.0
T00177,2023-01-03,01:15:00,Tram,Route_8,Station_33,Station_39,01:17:00,01:53:00,3,15,19,76,Completed,1,0,1,2023-01-03 01:15:00,1,Tuesday,0,1,36.0
T00178,2023-01-03,01:30:00,Bus,Route_13,Station_7,Station_19,01:30:00,01:57:00,14,0,47,87,Completed,0,0,1,2023-01-03 01:30:00,1,Tuesday,1,0,27.0
T00179,2023-01-03,01:45:00,Tram,Route_13,Station_12,Station_38,01:49:00,02:32:00,18,20,33,34,Completed,1,1,1,2023-01-03 01:45:00,1,Tuesday,0,1,43.0
T00180,2023-01-03,02:00:00,Bus,Route_1,Station_16,Station_6,02:04:00,02:27:00,19,16,40,57,Completed,1,0,1,2023-01-03 02:00:00,2,Tuesday,0,1,23.0
T00181,2023-01-03,02:15:00,Tram,Route_6,Station_16,Station_47,02:18:00,03:05:00,14,24,17,74,Completed,1,0,1,2023-01-03 02:15:00,2,Tuesday,0,1,47.0
T00182,2023-01-03,02:30:00,Train,Route_19,Station_43,Station_15,02:33:00,02:52:00,18,13,36,62,Completed,1,0,1,2023-01-03 02:30:00,2,Tuesday,0,1,19.0
T00183,2023-01-03,02:45:00,Tram,Route_16,Station_36,Station_20,02:48:00,03:07:00,16,15,11,76,Completed,1,0,1,2023-01-03 02:45:00,2,Tuesday,0,1,19.0
T00184,2023-01-03,03:00:00,Bus,Route_8,Station_13,Station_9,03:04:00,03:41:00,15,28,55,99,Completed,1,0,1,2023-01-03 03:00:00,3,Tuesday,0,1,37.0
T00185,2023-01-03,03:15:00,Bus,Route_1,Station_7,Station_32,03:16:00,03:51:00,8,26,26,27,Completed,1,0,1,2023-01-03 03:15:00,3,Tuesday,0,1,35.0
T00186,2023-01-03,03:30:00,Train,Route_16,Station_36,Station_4,03:34:00,04:25:00,4,13,32,18,Completed,1,0,1,2023-01-03 03:30:00,3,Tuesday,0,1,51.0
T00187,2023-01-03,03:45:00,Tram,Route_9,Station_47,Station_50,03:47:00,04:21:00,7,25,6,47,Completed,1,1,1,2023-01-03 03:45:00,3,Tuesday,0,1,34.0
T00188,2023-01-03,04:00:00,Tram,Route_13,Station_9,Station_18,04:04:00,04:33:00,4,2,46,96,Completed,0,1,1,2023-01-03 04:00:00,4,Tuesday,0,0,29.0
T00189,2023-01-03,04:15:00,Train,Route_11,Station_32,Station_5,04:19:00,04:43:00,2,13,49,30,Completed,1,0,1,2023-01-03 04:15:00,4,Tuesday,0,1,24.0
T00190,2023-01-03,04:30:00,Tram,Route_13,Station_11,Station_20,04:30:00,05:19:00,9,13,57,74,Completed,1,1,1,2023-01-03 04:30:00,4,Tuesday,0,1,49.0
T00191,2023-01-03,04:45:00,Tram,Route_10,Station_8,Station_23,04:45:00,05:25:00,13,10,10,30,Completed,1,1,1,2023-01-03 04:45:00,4,Tuesday,0,1,40.0
T00192,2023-01-03,05:00:00,Bus,Route_4,Station_33,Station_11,05:00:00,05:31:00,18,20,32,36,Completed,1,0,1,2023-01-03 05:00:00,5,Tuesday,0,1,31.0
T00193,2023-01-03,05:15:00,Tram,Route_6,Station_23,Station_37,05:19:00,06:11:00,15,28,32,79,Completed,1,1,1,2023-01-03 05:15:00,5,Tuesday,0,1,52.0
T00194,2023-01-03,05:30:00,Tram,Route_7,Station_25,Station_22,05:31:00,06:21:00,0,10,48,53,Completed,1,0,1,2023-01-03 05:30:00,5,Tuesday,0,1,50.0
T00195,2023-01-03,05:45:00,Train,Route_5,Station_8,Station_4,05:47:00,06:15:00,17,23,48,109,Completed,1,0,1,2023-01-03 05:45:00,5,Tuesday,0,1,28.0
T00196,2023-01-03,06:00:00,Train,Route_11,Station_45,Station_29,06:02:00,06:39:00,12,15,24,37,Cancelled,1,0,1,2023-01-03 06:00:00,6,Tuesday,0,1,37.0
T00197,2023-01-03,06:15:00,Metro,Route_13,Station_22,Station_44,06:16:00,07:09:00,2,27,34,54,Completed,1,1,1,2023-01-03 06:15:00,6,Tuesday,0,1,53.0
T00198,2023-01-03,06:30:00,Bus,Route_19,Station_4,Station_34,06:31:00,07:00:00,10,5,15,26,Completed,0,0,1,2023-01-03 06:30:00,6,Tuesday,0,0,29.0
T00199,2023-01-03,06:45:00,Tram,Route_10,Station_40,Station_13,06:47:00,07:12:00,16,13,59,49,Completed,1,0,1,2023-01-03 06:45:00,6,Tuesday,0,1,25.0
T00200,2023-01-03,07:00:00,Tram,Route_10,Station_3,Station_42,07:03:00,07:23:00,9,15,32,12,Completed,1,0,1,2023-01-03 07:00:00,7,Tuesday,0,1,20.0
T00202,2023-01-04,00:00:00,Metro,Route_6,Station_33,Station_39,00:01:15,01:54:15,13,9,29,85,Completed,1,0,2,2023-01-04 00:00:00,0,Wednesday,0,1,113.0
T00285,2023-01-04,00:15:00,Train,Route_8,Station_5,Station_31,00:50:30,02:03:30,14,6,43,85,Completed,1,0,2,2023-01-04 00:15:00,0,Wednesday,0,1,73.0
T00230,2023-01-04,00:30:00,Metro,Route_18,Station_11,Station_48,00:28:45,02:09:45,15,1,37,75,Completed,1,0,2,2023-01-04 00:30:00,0,Wednesday,0,0,101.0
T00299,2023-01-04,01:00:00,Bus,Route_3,Station_8,Station_7,01:15:15,02:34:15,7,10,5,55,Completed,1,0,2,2023-01-04 01:00:00,1,Wednesday,0,1,79.0
T00277,2023-01-04,01:15:00,Bus,Route_1,Station_49,Station_32,01:40:45,02:16:45,8,3,31,95,Completed,1,0,2,2023-01-04 01:15:00,1,Wednesday,0,0,36.0
T00232,2023-01-04,01:30:00,Metro,Route_6,Station_43,Station_7,01:22:45,03:11:45,7,9,56,96,Completed,1,0,2,2023-01-04 01:30:00,1,Wednesday,0,1,109.0
T00288,2023-01-04,01:30:00,Tram,Route_9,Station_23,Station_24,01:27:15,02:28:15,18,19,17,39,Completed,1,0,2,2023-01-04 01:30:00,1,Wednesday,0,1,61.0
T00265,2023-01-04,01:30:00,Metro,Route_3,Station_7,Station_1,01:36:30,03:06:30,6,4,45,78,Completed,1,0,2,2023-01-04 01:30:00,1,Wednesday,0,0,90.0
T00266,2023-01-04,01:30:00,Train,Route_19,Station_5,Station_26,01:31:00,03:14:00,4,13,7,18,Completed,1,0,2,2023-01-04 01:30:00,1,Wednesday,0,1,103.0
T00217,2023-01-04,02:00:00,Metro,Route_16,Station_3,Station_22,02:04:15,03:09:15,9,30,43,94,Completed,1,0,2,2023-01-04 02:00:00,2,Wednesday,0,1,65.0
T00247,2023-01-04,02:15:00,Metro,Route_6,Station_25,Station_45,02:09:15,02:47:15,4,30,10,20,Completed,1,0,2,2023-01-04 02:15:00,2,Wednesday,0,1,38.0
T00281,2023-01-04,02:30:00,Train,Route_13,Station_33,Station_18,02:52:00,03:58:00,10,30,12,78,Completed,1,0,2,2023-01-04 02:30:00,2,Wednesday,0,1,66.0
T00204,2023-01-04,03:30:00,Bus,Route_1,Station_17,Station_3,03:46:45,05:24:45,7,14,31,108,Completed,1,0,2,2023-01-04 03:30:00,3,Wednesday,0,1,98.0
T00213,2023-01-04,04:30:00,Metro,Route_11,Station_50,Station_34,04:58:00,06:44:00,4,9,13,100,Completed,1,0,2,2023-01-04 04:30:00,4,Wednesday,0,1,106.0
T00210,2023-01-04,04:45:00,Tram,Route_12,Station_8,Station_10,04:40:15,06:37:15,1,21,41,75,Completed,1,0,2,2023-01-04 04:45:00,4,Wednesday,0,1,117.0
T00289,2023-01-04,05:15:00,Metro,Route_16,Station_40,Station_25,05:39:15,07:12:15,9,20,37,97,Completed,1,0,2,2023-01-04 05:15:00,5,Wednesday,0,1,93.0
T00269,2023-01-04,05:15:00,Metro,Route_11,Station_5,Station_11,05:00:45,06:27:45,12,16,55,40,Completed,1,0,2,2023-01-04 05:15:00,5,Wednesday,0,1,87.0
T00233,2023-01-04,05:15:00,Train,Route_15,Station_12,Station_48,05:59:30,07:21:30,6,23,46,42,Completed,1,0,2,2023-01-04 05:15:00,5,Wednesday,0,1,82.0
T00207,2023-01-04,05:45:00,Train,Route_18,Station_41,Station_45,05:35:15,07:32:15,8,11,48,48,Completed,1,0,2,2023-01-04 05:45:00,5,Wednesday,0,1,117.0
T00283,2023-01-04,06:15:00,Train,Route_6,Station_50,Station_27,06:02:30,07:32:30,14,-5,28,103,Completed,0,1,2,2023-01-04 06:15:00,6,Wednesday,1,0,90.0
T00242,2023-01-04,06:15:00,Tram,Route_12,Station_16,Station_31,06:39:00,08:07:00,12,16,19,55,Completed,1,1,2,2023-01-04 06:15:00,6,Wednesday,0,1,88.0
T00295,2023-01-04,06:15:00,Bus,Route_2,Station_33,Station_18,06:53:15,07:55:15,10,12,58,46,Completed,1,1,2,2023-01-04 06:15:00,6,Wednesday,0,1,62.0
T00263,2023-01-04,06:30:00,Tram,Route_11,Station_49,Station_45,06:11:15,07:08:15,18,14,36,101,Completed,1,1,2,2023-01-04 06:30:00,6,Wednesday,0,1,57.0
T00254,2023-01-04,06:45:00,Bus,Route_10,Station_11,Station_39,06:38:00,07:28:00,12,27,36,69,Completed,1,1,2,2023-01-04 06:45:00,6,Wednesday,0,1,50.0
T00235,2023-01-04,06:45:00,Bus,Route_18,Station_5,Station_50,06:17:30,08:09:30,5,21,28,40,Completed,1,1,2,2023-01-04 06:45:00,6,Wednesday,0,1,112.0
T00287,2023-01-04,07:00:00,Train,Route_19,Station_49,Station_41,07:45:00,09:11:00,14,26,45,20,Completed,1,1,2,2023-01-04 07:00:00,7,Wednesday,0,1,86.0
T00221,2023-01-04,07:15:00,Train,Route_3,Station_31,Station_14,07:55:45,08:32:45,10,25,56,96,Completed,1,1,2,2023-01-04 07:15:00,7,Wednesday,0,1,37.0
T00270,2023-01-04,07:30:00,Bus,Route_20,Station_5,Station_44,07:14:30,09:04:30,10,7,53,11,Completed,1,1,2,2023-01-04 07:30:00,7,Wednesday,0,1,110.0
T00297,2023-01-04,08:00:00,Train,Route_10,Station_44,Station_48,08:43:30,10:27:30,7,10,53,36,Completed,1,1,2,2023-01-04 08:00:00,8,Wednesday,0,1,104.0
T00290,2023-01-04,08:45:00,Bus,Route_15,Station_30,Station_19,08:43:15,09:22:15,17,28,56,108,Completed,1,1,2,2023-01-04 08:45:00,8,Wednesday,0,1,39.0
T00222,2023-01-04,08:45:00,Bus,Route_14,Station_45,Station_47,08:50:45,09:39:45,1,18,16,11,Completed,1,1,2,2023-01-04 08:45:00,8,Wednesday,0,1,49.0
T00293,2023-01-04,09:15:00,Bus,Route_6,Station_41,Station_13,09:39:30,11:35:30,7,11,43,30,Completed,1,1,2,2023-01-04 09:15:00,9,Wednesday,0,1,116.0
T00292,2023-01-04,09:30:00,Tram,Route_7,Station_18,Station_1,09:36:00,11:23:00,9,2,6,67,Completed,1,1,2,2023-01-04 09:30:00,9,Wednesday,0,0,107.0
T00239,2023-01-04,09:30:00,Train,Route_13,Station_26,Station_45,09:18:15,10:12:15,19,1,7,14,Completed,1,1,2,2023-01-04 09:30:00,9,Wednesday,0,0,54.0
T00249,2023-01-04,09:45:00,Train,Route_11,Station_48,Station_35,09:51:15,11:23:15,4,11,53,61,Completed,1,1,2,2023-01-04 09:45:00,9,Wednesday,0,1,92.0
T00278,2023-01-04,09:45:00,Train,Route_19,Station_2,Station_41,09:38:15,11:38:15,5,21,41,54,Completed,1,1,2,2023-01-04 09:45:00,9,Wednesday,0,1,120.0
T00272,2023-01-04,09:45:00,Tram,Route_20,Station_45,Station_20,09:44:45,10:48:45,8,6,53,94,Completed,1,1,2,2023-01-04 09:45:00,9,Wednesday,0,1,64.0
T00255,2023-01-04,09:45:00,Train,Route_5,Station_5,Station_38,09:44:15,10:27:15,22,6,21,102,Completed,1,1,2,2023-01-04 09:45:00,9,Wednesday,0,1,43.0
T00237,2023-01-04,10:45:00,Tram,Route_7,Station_37,Station_13,10:16:00,12:16:00,22,23,53,29,Completed,1,0,2,2023-01-04 10:45:00,10,Wednesday,0,1,120.0
T00286,2023-01-04,10:45:00,Bus,Route_3,Station_35,Station_3,10:39:00,11:39:00,6,11,6,70,Completed,1,0,2,2023-01-04 10:45:00,10,Wednesday,0,1,60.0
T00245,2023-01-04,10:45:00,Train,Route_11,Station_29,Station_11,10:47:45,12:14:45,12,12,6,47,Completed,1,0,2,2023-01-04 10:45:00,10,Wednesday,0,1,87.0
T00208,2023-01-04,10:45:00,Bus,Route_16,Station_14,Station_37,10:56:30,11:53:30,-1,16,32,29,Completed,1,0,2,2023-01-04 10:45:00,10,Wednesday,0,1,57.0
T00227,2023-01-04,11:00:00,Metro,Route_10,Station_19,Station_11,11:28:30,13:16:30,2,18,58,34,Completed,1,0,2,2023-01-04 11:00:00,11,Wednesday,0,1,108.0
T00206,2023-01-04,11:15:00,Bus,Route_10,Station_14,Station_43,11:17:00,13:04:00,1,15,27,11,Completed,1,0,2,2023-01-04 11:15:00,11,Wednesday,0,1,107.0
T00214,2023-01-04,11:30:00,Metro,Route_12,Station_16,Station_37,11:05:00,12:37:00,15,7,41,41,Completed,1,0,2,2023-01-04 11:30:00,11,Wednesday,0,1,92.0
T00276,2023-01-04,12:00:00,Train,Route_16,Station_21,Station_17,12:20:00,13:41:00,-1,0,36,35,Completed,0,0,2,2023-01-04 12:00:00,12,Wednesday,1,0,81.0
T00250,2023-01-04,12:30:00,Train,Route_17,Station_30,Station_9,12:39:00,13:59:00,6,9,37,79,Completed,1,0,2,2023-01-04 12:30:00,12,Wednesday,0,1,80.0
T00252,2023-01-04,12:30:00,Train,Route_18,Station_6,Station_31,12:01:00,13:15:00,7,16,5,50,Completed,1,0,2,2023-01-04 12:30:00,12,Wednesday,0,1,74.0
T00243,2023-01-04,12:45:00,Train,Route_6,Station_10,Station_42,12:44:00,13:27:00,11,7,23,76,Completed,1,0,2,2023-01-04 12:45:00,12,Wednesday,0,1,43.0
T00248,2023-01-04,13:00:00,Metro,Route_14,Station_25,Station_50,13:37:00,15:20:00,13,13,6,106,Completed,1,0,2,2023-01-04 13:00:00,13,Wednesday,0,1,103.0
T00279,2023-01-04,13:00:00,Metro,Route_19,Station_30,Station_8,13:41:15,15:14:15,12,12,57,10,Completed,1,0,2,2023-01-04 13:00:00,13,Wednesday,0,1,93.0
T00271,2023-01-04,13:00:00,Metro,Route_8,Station_18,Station_10,13:04:00,13:55:00,9,27,48,60,Completed,1,0,2,2023-01-04 13:00:00,13,Wednesday,0,1,51.0
T00220,2023-01-04,13:15:00,Bus,Route_20,Station_16,Station_5,13:28:00,14:04:00,12,5,30,14,Completed,1,0,2,2023-01-04 13:15:00,13,Wednesday,0,0,36.0
T00212,2023-01-04,13:15:00,Train,Route_15,Station_47,Station_17,13:32:15,15:06:15,7,14,36,22,Completed,1,0,2,2023-01-04 13:15:00,13,Wednesday,0,1,94.0
T00291,2023-01-04,13:30:00,Train,Route_9,Station_13,Station_25,13:54:45,14:37:45,-1,27,10,28,Completed,1,0,2,2023-01-04 13:30:00,13,Wednesday,0,1,43.0
T00280,2023-01-04,13:45:00,Train,Route_6,Station_30,Station_36,13:09:45,14:03:45,10,17,36,21,Completed,1,0,2,2023-01-04 13:45:00,13,Wednesday,0,1,54.0
T00296,2023-01-04,14:00:00,Metro,Route_6,Station_44,Station_47,14:43:45,16:24:45,9,11,59,57,Completed,1,0,2,2023-01-04 14:00:00,14,Wednesday,0,1,101.0
T00241,2023-01-04,14:15:00,Train,Route_17,Station_43,Station_6,14:18:30,14:59:30,9,20,8,34,Completed,1,0,2,2023-01-04 14:15:00,14,Wednesday,0,1,41.0
T00268,2023-01-04,14:30:00,Train,Route_9,Station_37,Station_40,14:03:00,14:59:00,5,11,59,66,Completed,1,0,2,2023-01-04 14:30:00,14,Wednesday,0,1,56.0
T00226,2023-01-04,14:30:00,Tram,Route_15,Station_30,Station_40,14:36:00,15:15:00,14,14,15,44,Completed,1,0,2,2023-01-04 14:30:00,14,Wednesday,0,1,39.0
T00259,2023-01-04,14:45:00,Bus,Route_15,Station_32,Station_21,14:11:45,15:08:45,2,12,21,85,Completed,1,0,2,2023-01-04 14:45:00,14,Wednesday,0,1,57.0
T00257,2023-01-04,15:00:00,Train,Route_10,Station_41,Station_30,15:45:15,17:10:15,1,30,42,103,Completed,1,0,2,2023-01-04 15:00:00,15,Wednesday,0,1,85.0
T00298,2023-01-04,15:00:00,Bus,Route_1,Station_15,Station_42,15:04:45,17:03:45,17,20,28,14,Completed,1,0,2,2023-01-04 15:00:00,15,Wednesday,0,1,119.0
T00215,2023-01-04,15:15:00,Bus,Route_2,Station_39,Station_28,15:13:15,16:22:15,9,11,9,107,Completed,1,0,2,2023-01-04 15:15:00,15,Wednesday,0,1,69.0
T00275,2023-01-04,15:30:00,Train,Route_13,Station_21,Station_43,15:06:15,16:18:15,9,20,56,31,Completed,1,0,2,2023-01-04 15:30:00,15,Wednesday,0,1,72.0
T00261,2023-01-04,15:45:00,Tram,Route_16,Station_19,Station_15,15:25:15,16:34:15,21,29,38,86,Completed,1,0,2,2023-01-04 15:45:00,15,Wednesday,0,1,69.0
T00264,2023-01-04,16:30:00,Tram,Route_5,Station_19,Station_15,16:23:15,17:31:15,9,-4,10,66,Completed,0,1,2,2023-01-04 16:30:00,16,Wednesday,1,0,68.0
T00225,2023-01-04,16:30:00,Bus,Route_5,Station_43,Station_46,16:20:15,17:23:15,7,7,26,56,Completed,1,1,2,2023-01-04 16:30:00,16,Wednesday,0,1,63.0
T00262,2023-01-04,16:30:00,Train,Route_11,Station_22,Station_23,16:44:45,17:48:45,13,23,15,63,Completed,1,1,2,2023-01-04 16:30:00,16,Wednesday,0,1,64.0
T00216,2023-01-04,16:45:00,Tram,Route_6,Station_15,Station_5,16:21:00,18:06:00,11,30,52,12,Completed,1,1,2,2023-01-04 16:45:00,16,Wednesday,0,1,105.0
T00246,2023-01-04,16:45:00,Metro,Route_18,Station_29,Station_5,16:45:30,17:45:30,9,20,20,62,Completed,1,1,2,2023-01-04 16:45:00,16,Wednesday,0,1,60.0
T00238,2023-01-04,17:15:00,Bus,Route_14,Station_5,Station_43,17:58:30,19:47:30,13,5,37,93,Completed,1,1,2,2023-01-04 17:15:00,17,Wednesday,0,0,109.0
T00228,2023-01-04,17:30:00,Tram,Route_8,Station_17,Station_8,17:56:00,19:36:00,0,10,13,40,Completed,1,1,2,2023-01-04 17:30:00,17,Wednesday,0,1,100.0
T00236,2023-01-04,17:30:00,Tram,Route_19,Station_17,Station_12,17:37:30,18:11:30,7,9,10,78,Completed,1,1,2,2023-01-04 17:30:00,17,Wednesday,0,1,34.0
T00258,2023-01-04,17:45:00,Train,Route_14,Station_47,Station_38,17:17:30,18:18:30,16,0,20,97,Completed,0,1,2,2023-01-04 17:45:00,17,Wednesday,1,0,61.0
T00256,2023-01-04,18:00:00,Bus,Route_11,Station_28,Station_43,18:23:00,19:57:00,10,17,33,42,Completed,1,1,2,2023-01-04 18:00:00,18,Wednesday,0,1,94.0
T00223,2023-01-04,18:00:00,Bus,Route_12,Station_4,Station_38,18:30:15,19:07:15,11,7,7,81,Completed,1,1,2,2023-01-04 18:00:00,18,Wednesday,0,1,37.0
T00203,2023-01-04,18:30:00,Tram,Route_17,Station_45,Station_28,18:21:30,19:10:30,-1,8,24,97,Completed,1,1,2,2023-01-04 18:30:00,18,Wednesday,0,1,49.0
T00267,2023-01-04,18:30:00,Tram,Route_6,Station_8,Station_36,18:48:45,20:35:45,4,15,40,59,Completed,1,1,2,2023-01-04 18:30:00,18,Wednesday,0,1,107.0
T00273,2023-01-04,19:00:00,Train,Route_13,Station_39,Station_17,19:01:00,20:00:00,5,9,23,93,Completed,1,1,2,2023-01-04 19:00:00,19,Wednesday,0,1,59.0
T00224,2023-01-04,19:00:00,Metro,Route_7,Station_8,Station_37,19:15:00,21:04:00,14,24,30,25,Completed,1,1,2,2023-01-04 19:00:00,19,Wednesday,0,1,109.0
T00211,2023-01-04,19:45:00,Bus,Route_11,Station_1,Station_44,19:46:00,21:43:00,11,27,7,85,Completed,1,1,2,2023-01-04 19:45:00,19,Wednesday,0,1,117.0
T00294,2023-01-04,20:00:00,Bus,Route_20,Station_3,Station_38,20:23:15,21:04:15,16,11,23,86,Completed,1,0,2,2023-01-04 20:00:00,20,Wednesday,0,1,41.0
T00201,2023-01-04,20:00:00,Tram,Route_18,Station_16,Station_15,20:08:00,22:04:00,12,12,24,48,Completed,1,0,2,2023-01-04 20:00:00,20,Wednesday,0,1,116.0
T00253,2023-01-04,20:00:00,Tram,Route_6,Station_13,Station_2,20:39:15,21:39:15,13,10,36,98,Completed,1,0,2,2023-01-04 20:00:00,20,Wednesday,0,1,60.0
T00284,2023-01-04,20:15:00,Train,Route_12,Station_9,Station_33,20:37:30,21:19:30,6,19,11,55,Completed,1,0,2,2023-01-04 20:15:00,20,Wednesday,0,1,42.0
T00205,2023-01-04,20:30:00,Metro,Route_16,Station_3,Station_43,20:14:30,20:54:30,5,11,56,105,Completed,1,0,2,2023-01-04 20:30:00,20,Wednesday,0,1,40.0
T00209,2023-01-04,20:45:00,Metro,Route_18,Station_9,Station_16,20:47:30,22:31:30,4,11,45,97,Completed,1,0,2,2023-01-04 20:45:00,20,Wednesday,0,1,104.0
T00251,2023-01-04,20:45:00,Metro,Route_20,Station_12,Station_4,20:16:45,21:27:45,11,27,37,56,Completed,1,0,2,2023-01-04 20:45:00,20,Wednesday,0,1,71.0
T00274,2023-01-04,21:30:00,Tram,Route_17,Station_31,Station_34,21:41:45,22:46:45,8,11,44,53,Completed,1,0,2,2023-01-04 21:30:00,21,Wednesday,0,1,65.0
T00282,2023-01-04,21:45:00,Metro,Route_20,Station_35,Station_31,21:22:30,23:02:30,3,-2,43,18,Completed,0,0,2,2023-01-04 21:45:00,21,Wednesday,1,0,100.0
T00234,2023-01-04,22:00:00,Train,Route_12,Station_31,Station_15,22:12:45,23:26:45,10,14,22,96,Completed,1,0,2,2023-01-04 22:00:00,22,Wednesday,0,1,74.0
